"";"V0001";"V0002";"V0011";"V0300";"V0010";"V1001";"V1002";"V1003";"V1004";"V1006";"V4001";"V4002";"V0201";"V2011";"V2012";"V0202";"V0203";"V6203";"V0204";"V6204";"V0205";"V0206";"V0207";"V0208";"V0209";"V0210";"V0211";"V0212";"V0213";"V0214";"V0215";"V0216";"V0217";"V0218";"V0219";"V0220";"V0221";"V0222";"V0301";"V0401";"V0402";"V0701";"V6529";"V6530";"V6531";"V6532";"V6600";"V6210";"M0201";"M2011";"M0202";"M0203";"M0204";"M0205";"M0206";"M0207";"M0208";"M0209";"M0210";"M0211";"M0212";"M0213";"M0214";"M0215";"M0216";"M0217";"M0218";"M0219";"M0220";"M0221";"M0222";"M0301";"M0401";"M0402";"M0701"
"76";35;49904;"3549904005001";706573;15,7483999534868;3;13;50;0;1;1;11;1;NA;NA;"1";10;0,4;3;1,3;3;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;2;1;7867;15,42549;1966,75;3,85637;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"77";35;49904;"3549904005001";710852;30,4023529474737;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;1;2;1;1;1;1;1;2;NA;2;1;2;3;1;2;3310;6,4902;1103,33;2,1634;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"78";35;49904;"3549904005001";711725;21,4988206202831;3;13;50;0;1;1;11;6;NA;NA;"1";2;3;2;3;0;"1";1;1;1;1;1;3;1;1;2;1;1;2;2;NA;2;2;2;6;1;2;1600;3,13725;266,67;0,52288;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"79";35;49904;"3549904005001";711968;16,5979126404736;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,4;3;1;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;1;2;3000;5,88235;1000;1,96078;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"80";35;49904;"3549904005001";713200;21,1640940162946;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,5;3;1,3;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;1;2;5000;9,80392;1250;2,45098;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"81";35;49904;"3549904005001";731221;22,6221920663108;3;13;50;0;1;1;11;3;360;0,70588;"1";4;0,5;1;2;1;"";1;1;1;1;1;2;2;1;1;1;1;2;1;2;1;2;2;2;2;2;3060;6;1530;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"82";35;49904;"3549904005001";732634;18,7308493847758;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,3;2;1;1;"";1;1;1;1;1;1;2;1;1;1;2;1;2;NA;2;1;2;2;1;2;1020;2;510;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"83";35;49904;"3549904005001";741946;32,0612337748647;3;13;50;0;1;1;13;2;NA;NA;"1";6;0,3;2;1;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;4000;7,84314;2000;3,92157;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"84";35;49904;"3549904005001";753448;16,7775209780929;3;13;50;0;1;1;11;4;NA;NA;"1";3;1;1;3;1;"";1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;2;3;2;2;2900;5,68627;966,67;1,89542;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"85";35;49904;"3549904005001";758651;14,44495391907;3;13;50;0;1;1;11;1;NA;NA;"1";5;1;3;1,7;1;"";1;1;1;2;1;1;1;1;2;1;2;1;2;NA;2;2;2;5;1;2;1000;1,96078;200;0,39216;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"86";35;49904;"3549904005001";771680;18,7308493847758;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,3;2;1;1;"";1;1;1;1;1;1;1;1;1;1;2;1;2;NA;2;2;2;2;2;2;1630;3,19608;815;1,59804;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"87";35;49904;"3549904005001";795277;19,4140174450451;3;13;50;0;1;1;13;1;NA;NA;"1";5;0,2;1;1;1;"";1;1;1;1;1;1;1;1;2;1;2;1;2;NA;2;2;2;1;1;2;3800;7,45098;3800;7,45098;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"88";35;49904;"3549904005001";795965;20,0356763037474;3;13;50;0;1;1;11;5;NA;NA;"1";7;0,7;4;1,3;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;5;2;2;7300;14,31373;1460;2,86275;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"89";35;49904;"3549904005001";803019;29,3338377680344;3;13;50;0;1;1;11;1;NA;NA;"2";4;0,8;1;3;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;2;2;2700;5,29412;900;1,76471;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"90";35;49904;"3549904005001";811590;18,7261093430935;3;13;50;0;1;1;11;3;320;0,62745;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;2;2;NA;2;2;2;3;2;2;2820;5,52941;940;1,84314;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"91";35;49904;"3549904005001";819805;21,2193086622681;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,6;3;1,3;1;"";1;1;1;1;1;2;1;1;2;1;2;1;1;1;2;1;2;4;1;2;1320;2,58824;330;0,64706;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"92";35;49904;"3549904005001";833574;22,2586040330952;3;13;50;0;1;1;11;5;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;2;1;2;25000;49,01961;12500;24,5098;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"93";35;49904;"3549904005001";840952;18,3557783043129;3;13;50;0;1;1;13;1;NA;NA;"1";6;0,5;2;1,5;2;"";1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;3;1;2;2031;3,98235;677;1,32745;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"94";35;49904;"3549904005001";878871;25,0480186219433;3;13;50;0;1;1;11;3;400;0,78431;"1";5;0,2;1;1;1;"";1;1;1;1;1;1;2;1;2;2;2;1;2;NA;2;2;2;1;1;2;1000;1,96078;1000;1,96078;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"95";35;49904;"3549904005001";940261;18,8704081223446;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,7;3;1,7;2;"";1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;5;2;2;1600;3,13725;320;0,62745;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"96";35;49904;"3549904005001";953396;17,1311663840749;3;13;50;0;1;1;11;3;337;0,66078;"1";6;0,3;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1700;3,33333;850;1,66667;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"97";35;49904;"3549904005001";954898;21,3657229195146;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,3;2;1;1;"";1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;2;1310;2,56863;655;1,28431;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"98";35;49904;"3549904005001";957840;19,1995761830759;3;13;50;0;1;1;11;3;450;0,88235;"1";5;0,8;2;2;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;4;1;2;2100;4,11765;525;1,02941;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"99";35;49904;"3549904005001";963161;24,2391344911089;3;13;50;0;1;1;11;3;700;1,37255;"1";7;0,6;3;1,3;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;4;1;2;4700;9,21569;1175;2,30392;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"100";35;49904;"3549904005001";969476;23,3471323753104;3;13;50;0;1;1;11;1;NA;NA;"1";11;0,2;2;1;3;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;3500;6,86275;1750;3,43137;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"101";35;49904;"3549904005001";975944;23,7901061636312;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,5;3;1,3;2;"";1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;2;2;4;2;2;3100;6,07843;775;1,51961;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"102";35;49904;"3549904005001";978632;19,244624949184;3;13;50;0;1;1;13;3;758;1,48627;"1";7;0,3;2;1;2;"";2;1;1;2;1;1;2;1;1;1;1;2;2;NA;2;1;2;2;1;2;4000;7,84314;2000;3,92157;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"103";35;49904;"3549904005001";978713;23,9138561111684;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,3;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;2;1;2;4700;9,21569;2350;4,60784;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"104";35;49904;"3549904005001";990433;22,0135956806578;3;13;50;0;1;1;13;3;390;0,76471;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1400;2,7451;700;1,37255;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"105";35;49904;"3549904005001";998660;18,0980719443645;3;13;50;0;1;1;13;1;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;6000;11,76471;3000;5,88235;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"106";35;49904;"3549904005001";998891;24,0848403080377;3;13;50;0;1;1;13;1;NA;NA;"1";10;0,2;2;1;2;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;2;1;2;9000;17,64706;4500;8,82353;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"107";35;49904;"3549904005001";999968;18,8156518748704;3;13;50;0;1;1;11;2;NA;NA;"1";8;0,5;4;1;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;4;2;2;11900;23,33333;2975;5,83333;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"108";35;49904;"3549904005001";1001953;16,582480929305;3;13;50;0;1;1;13;3;800;1,56863;"1";6;0,3;2;1;1;"";1;1;1;2;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2150;4,21569;1075;2,10784;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"109";35;49904;"3549904005001";1003061;21,1812212055006;3;13;50;0;1;1;13;5;NA;NA;"1";2;0,5;1;1;1;"";1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;17000;33,33333;17000;33,33333;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"110";35;49904;"3549904005001";1038872;14,5171392039066;3;13;50;0;1;1;11;6;NA;NA;"1";4;0,8;1;3;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;3;1;2;566;1,1098;188,67;0,36993;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"111";35;49904;"3549904005001";1050275;17,8634015255787;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,6;3;1,3;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;1;2;4800;9,41176;1200;2,35294;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"112";35;49904;"3549904005001";1051331;19,9349674564842;3;13;50;0;1;1;11;5;NA;NA;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;1;2;853;1,67255;284,33;0,55752;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"113";35;49904;"3549904005001";1052229;26,4163743976594;3;13;50;0;1;1;11;4;NA;NA;"8";4;1,8;2;3,5;1;"";1;1;1;1;1;1;1;2;2;1;1;1;2;NA;2;2;2;7;2;2;1900;3,72549;271,43;0,53221;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"114";35;49904;"3549904005001";1058685;14,1894440763155;3;13;50;0;1;1;11;1;NA;NA;"1";8;0,4;2;1,5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;3;1;2;2750;5,39216;916,67;1,79739;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"115";35;49904;"3549904005001";1065365;25,2351363062809;3;13;50;0;1;1;11;3;500;0,98039;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;2;1;1;1;1;2;2;NA;2;1;2;2;1;2;2000;3,92157;1000;1,96078;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"116";35;49904;"3549904005001";1088855;22,0910129066761;3;13;50;0;1;1;11;5;NA;NA;"1";3;0,3;1;1;1;"";1;1;1;1;1;2;1;1;1;1;1;2;2;NA;2;2;2;1;1;2;600;1,17647;600;1,17647;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"117";35;49904;"3549904005001";1094278;21,4806458522114;3;13;50;0;1;1;11;3;350;0,68627;"1";5;1;2;2,5;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;5;1;2;1900;3,72549;380;0,7451;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"118";35;49904;"3549904005001";1094378;28,0708801728334;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;1;2;2;2;2;1000;1,96078;500;0,98039;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"119";35;49904;"3549904005001";1094998;12,4261450638959;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,5;3;1;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;1;2;2400;4,70588;800;1,56863;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"120";35;49904;"3549904005001";1098050;24,8713931062474;3;13;50;0;1;1;13;3;700;1,37255;"1";7;0,4;3;1;2;"";2;1;1;2;1;1;1;1;1;1;1;2;1;1;2;1;2;3;2;2;5900;11,56863;1966,67;3,85621;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"121";35;49904;"3549904005001";1102787;18,5792124439663;3;13;50;0;1;6;61;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"122";35;49904;"3549904005001";1111787;27,5953930618293;3;13;50;0;1;1;11;3;400;0,78431;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;1;2;3;2;2;1700;3,33333;566,67;1,11111;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"123";35;49904;"3549904005001";1114364;21,2228702223167;3;13;50;0;1;1;13;2;NA;NA;"1";6;0,5;2;1,5;1;"";1;1;1;2;1;1;1;1;1;1;1;2;1;1;2;2;2;3;2;2;3010;5,90196;1003,33;1,96732;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"124";35;49904;"3549904005001";1118971;20,4872837209745;3;13;50;0;1;1;11;1;NA;NA;"1";4;1,3;2;2,5;1;"";1;1;1;1;1;1;1;2;1;1;1;2;1;2;1;2;2;5;1;2;1510;2,96078;302;0,59216;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"125";35;49904;"3549904005001";1126614;14,6424205519895;3;13;50;0;1;1;11;2;NA;NA;"1";4;0,8;2;1,5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;2;2;3;1;2;800;1,56863;266,67;0,52288;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"126";35;49904;"3549904005001";1161256;20,16336289321;3;13;50;0;1;1;13;3;600;1,17647;"1";7;0,1;1;1;2;"";1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;2;6000;11,76471;6000;11,76471;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"127";35;49904;"3549904005001";1165765;24,1551375083626;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,2;1;1;1;"";1;1;1;1;1;2;1;1;2;1;2;1;2;NA;2;2;2;1;1;2;3410;6,68627;3410;6,68627;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"128";35;49904;"3549904005001";1199475;21,9118661857128;3;13;50;0;1;1;13;1;NA;NA;"1";4;0,8;2;1,5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;2;2;4770;9,35294;1590;3,11765;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"129";35;49904;"3549904005001";1225357;18,5792124439663;3;13;50;0;1;6;61;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"130";35;49904;"3549904005001";1225721;33,141751446755;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,7;3;1,7;1;"";1;1;1;1;1;2;1;1;1;1;1;2;2;NA;2;2;2;5;1;1;4611;9,04118;922,2;1,80824;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"131";35;49904;"3549904005001";1236197;20,7949739864624;3;13;50;0;1;1;11;1;NA;NA;"1";7;0,3;2;1;1;"";1;1;1;1;1;1;1;1;1;1;2;1;2;NA;2;2;2;2;2;2;1200;2,35294;600;1,17647;3;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"132";35;49904;"3549904005001";1236580;27,5939788924964;3;13;50;0;1;1;13;3;550;1,07843;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;2;1;1;1;1;2;2;NA;2;1;2;2;2;2;3333;6,53529;1666,5;3,26765;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"133";35;49904;"3549904005001";1239465;23,8159423761277;3;13;50;0;1;1;13;1;NA;NA;"1";8;0,4;3;1;3;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;1;2;10500;20,58824;3500;6,86275;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"134";35;49904;"3549904005001";1240343;15,6427509002209;3;13;50;0;1;1;13;1;NA;NA;"1";6;0,5;2;1,5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;2;1;2;3;1;2;4560;8,94118;1520;2,98039;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"135";35;49904;"3549904005001";1244207;17,2217942212542;3;13;50;0;1;1;11;3;500;0,98039;"1";5;1,4;3;2,3;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;7;1;2;4600;9,01961;657,14;1,28852;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"136";35;49904;"3549904005001";1248011;20,7256482578926;3;13;50;0;1;1;13;1;NA;NA;"1";8;0,4;3;1;2;"";1;1;1;1;1;1;2;1;2;1;1;1;1;1;2;2;2;3;1;2;1560;3,05882;520;1,01961;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"137";35;49904;"3549904005001";1259562;11,1221921549319;3;13;50;0;1;1;11;1;NA;NA;"1";4;0,8;3;1;1;"";2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;2;2;2400;4,70588;800;1,56863;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"138";35;49904;"3549904005001";1270622;20,5696292972151;3;13;50;0;1;1;11;3;250;0,4902;"1";2;1;1;2;1;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;2;2;2;2;2;1337;2,62157;668,5;1,31078;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"139";35;49904;"3549904005001";1303877;19,8505447122264;3;13;50;0;1;1;11;3;250;0,4902;"1";4;0,5;1;2;1;"";1;1;1;1;1;1;1;1;1;1;1;1;2;NA;1;1;2;2;1;2;5000;9,80392;2500;4,90196;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"140";35;49904;"3549904005001";1322592;22,9753365854856;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,7;3;1,3;1;"";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;4;1;2;3730;7,31373;932,5;1,82843;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"141";35;49904;"3549904005001";1330218;28,082305374181;3;13;50;0;1;6;62;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"142";35;49904;"3549904005001";1343814;18,7308493847758;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,4;2;1;1;"";1;1;1;1;1;1;1;1;1;1;2;1;2;NA;2;2;2;2;1;1;510;1;255;0,5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"143";35;49904;"3549904005001";1345836;20,0103066663277;3;13;50;0;1;1;11;1;NA;NA;"1";6;0,5;2;1,5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;3;1;2;4010;7,86275;1336,67;2,62092;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"144";35;49904;"3549904005001";1364474;18,5371339194919;3;13;50;0;1;1;13;1;NA;NA;"1";7;0,6;2;2;2;"";1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;4;1;2;100;0,19608;25;0,04902;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"145";35;49904;"3549904005001";1379016;19,1872355600463;3;13;50;0;1;1;11;3;450;0,88235;"1";5;1;2;2,5;2;"";1;1;1;1;1;1;1;1;2;1;1;2;2;NA;2;1;2;5;1;2;2510;4,92157;502;0,98431;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"146";35;49904;"3549904005001";1386126;23,3770388175465;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,8;2;2;1;"";1;1;1;1;1;1;2;1;1;1;1;1;2;NA;1;1;2;4;1;2;1800;3,52941;450;0,88235;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"147";35;49904;"3549904005001";1398074;17,8906646231519;3;13;50;0;1;1;13;1;NA;NA;"1";8;0,8;4;1,5;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;6;1;2;7000;13,72549;1166,67;2,28758;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"148";35;49904;"3549904005001";1404474;21,4781420467317;3;13;50;0;1;1;13;3;480;0,94118;"1";8;0,1;1;1;2;"";1;1;1;1;1;1;1;1;1;1;2;1;2;NA;2;2;2;1;1;2;2200;4,31373;2200;4,31373;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
"149";35;49904;"3549904005001";1415963;26,1130521836698;3;13;50;0;1;1;11;1;NA;NA;"1";5;0,6;2;1,5;1;"";1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;3;2;2;4300;8,43137;1433,33;2,81046;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"150";35;49904;"3549904005001";1421974;24,0264266150911;3;13;50;0;1;1;13;1;NA;NA;"1";8;0,5;3;1,3;2;"";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;4;1;2;7300;14,31373;1825;3,57843;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
